6403,B,Always (100%),10/22/08 X360,Menu System,Menu/GUI,"Menu/GUI - Multiplayer: The camera does not reset from the position it was in, when closing the Your Gear menu and then re-opening it.","Summary: The Players camera does not reset from the position it was in, when closing the Your Gear menu and then re-opening it. 

Steps to Reproduce:
1) The Player creates a default Player match.
2) The Player presses LS (Your Gear) button to select gear.
3) The Player scrolls over to Harnesses.
4) The Player presses the B (Back) button.
5) The Player presses the LS (Your Gear) button to select gear again.
6) The Player observes their camera position is still focused on harnesses.

Expected Results: Camera position must reset to markers after re-opening the gear menu.

Notes:
1) This issue occurs when selecting any equipment and backing out and re-entering.",,39748,39748,,AMP QA (E)\Xbox 360,,6. Dev - Open
6397,C,Always (100%),10/22/08 X360,Dynasty Training Drills,Text,Text - Dynasty Training Drills - Fitness Stage 2: There is missing punctuation on the Instructions Screen,"Summary:
During gameplay in Dynasty Training Drills, in the Fitness Training Drills, Stage 2, there is missing punctuation that appears on the Instructions Screen.

Steps to Reproduce:
1) From Main Menu, select Career Mode.
2) Select Dynasty Training Drills.
3) Select Fitness.
4) Select Stage 2.
5) When the stage appears, observe that the following text appears with missing punctuation:

"".... The problem with the snake bunker is its low profile which makes it extremely difficult to capture....""

Change to:
"".... The problem with the snake bunker is its low profile, which makes it extremely difficult to capture....""

By adding a "",""(comma) after ""profile""

NOTE(1): Text must also be changed in the Help Menu when accessed from the Pause Menu.",,39748,39749,,AMP QA (E)\Xbox 360,,6. Dev - Open
6394,S,Always (100%),10/22/08 X360,Menu System,1st Party Standards,TCR 022 - New Game Menu: The Xbox Guide Blade cannot be accessed until the FMV starts after selecting Continue,"Summary:
The Xbox Guide Blade cannot be accessed until the FMV starts after selecting Continue

Steps to Reproduce:
1) From the New Game Menu, with a Gamer Profile signed in, a Saved Game present and the Continue option available.
2) The Player selects Continue.
3) The Player quickly presses the Xbox Guide button, and the Xbox Guide Blade does not appear for ~3 seconds.

Expected Results:
There must be no delay between when the Xbox Guide button is pressed and when the Xbox Guide Blade appears.

Games must ensure that system UI can be rendered at least every 66 milliseconds in all areas of the game for any display mode. This is a violation of TCR 022.",,39748,39748,,AMP QA (E)\Xbox 360,,6. Dev - Open
6393,B,Always (100%),10/22/08 X360,Career Mode,Gameplay,Gameplay - Career Mode: Upon completing an uncompleted Tournament the User is able to press the Start Button at the Tournament Unlock screen bringing the User back into the match.,"Summary:
Career Mode: Upon completing an uncompleted Tournament the User is able to press the Start Button at the Tournament Unlock screen bringing the User back into the match.

Steps to Reproduce:
1) From the Main Menu Select Career Mode.
2) Select Play Tournament.
3) Select an uncompleted tournament.
4) Play through the tournament normally.
5) Upon completing the tournament Press the X Button at the Results Screen.
6) At the Tournament Unlock screen Press the Start Button.
7) Notice the User will then be brought back to the Match where the User's Character and Team will be going through the victory animations.

Expected Results:
The Start Button must not have functionality during the Tournament Unlock Screen.

Note: The User is able to press the Start Button and Quit the Match this will cause the User to skip the Gear Unlock screen and causes the game not to save.
Note: The user is also able to press the Start Button to enter the Match again during the Gear Unlock Screen.",,39748,39749,,AMP QA (E)\Xbox 360,,6. Dev - Open
6392,B,Always (100%),10/22/08 X360,Dynasty Training Drills,Menu/GUI,Menu/GUI - Dynasty Training Drills: The B button accesses the Help Menu when pressed at the Pause Menu,"Summary:
During gameplay in Dynasty Training Drills, if the user presses the START button to access the Pause Menu, selects ""Help,"" then presses the A button to return to the Pause Menu, if the user presses the B button, the Help Menu reappears.

Steps to Reproduce:
1) From Main Menu, select Dynasty Training Drills.
2) Select Accuracy, Fitness, or Leaning and Snapping.
3) Select any stage.
4) When the training drill appears, after ""Go,"" press the START button to access the Pause Menu.
5) Select ""Help"" and press the A button.
6) When the Help Menu appears, press the A button to return to the Pause Menu.
7) When the Pause Menu appears again, press the B button, and observe that the Help Menu appears.

Expected Results:
Pressing the B button while in the Pause Menu must not perform any actions.

NOTE(1): If the User repeats steps 6 and 7, the Help Menu continuously appears.",,39748,39749,,AMP QA (E)\Xbox 360,,6. Dev - Open
6385,C,Always (100%),10/22/08 X360,Field Creator,Video/Graphic,"Video/Graphic - Field Creator: When applying the red and blue color scheme to the Small Cube bunker, the color scheme does not appear correctly","Summary:
During gameplay in Field Creator, if the user applies the red and blue color scheme to the Small Cube bunker, the color pattern appears as the blue and red color scheme.

Steps to Reproduce:
1) From Main Menu, select Field Creator.
2) Select any pre-made map.
3) Set the bunker type to the Small Cube (3X3X3 ft).
4) Press right on the Directional Pad, and select the red and blue color scheme (the red square should appear in front of the blue square), and press the B button to apply.
5) Observe that when the color scheme loads, the color pattern on the Small Cube bunker appears as the blue and red color scheme.

Expected Results:
When applying the red and blue color scheme to the Small Cube bunker, the color pattern must appear properly.

NOTE(1): Screenshot attached.",,39748,39748,,AMP QA (E)\Xbox 360,,6. Dev - Open
6384,C,Always (100%),10/22/08 X360,Field Creator,Video/Graphic,"Video/Graphic - Field Creator: When applying a 4-way mirror to the Giant Brick bunker, the two bunkers appear offset from one another","Summary:
During gameplay in Field Creator, if the user applies a 4-way mirror to the Giant Brick bunker, the four bunkers appear offset from one another vertically.

Steps to Reproduce:
1) From Main Menu, select Field Creator.
2) Select any pre-made map.
3) Select the Giant Brick bunker (5X5X10 ft).
4) Press right on the Directional Pad twice, and set the mirror to 4-way.
5) Observe that the four bunkers that appear do not line up vertically, and appear offset from one another.

Expected Results:
When applying a 4-way mirror to the Giant Brick bunker, they must line up properly.

NOTE(1): Screenshot attached.",,39748,39748,,AMP QA (E)\Xbox 360,,6. Dev - Open
6383,C,Always (100%),10/22/08 X360,Field Creator,Video/Graphic,"Video/Graphic - Field Creator: When applying a vertical mirror to the Giant Brick bunker, the two bunkers appear offset from one another","Summary:
During gameplay in Field Creator, if the user applies a vertical mirror to the Giant Brick bunker, the two bunkers appear offset from one another.

Steps to Reproduce:
1) From Main Menu, select Field Creator.
2) Select any pre-made map.
3) Select the Giant Brick bunker (5X5X10 ft).
4) Press right on the Directional Pad twice, and set the mirror to vertical.
5) Observe that the two bunkers that appear do not line up properly, and appear offset from one another.

Expected Results:
When applying a vertical mirror to the Giant Brick bunker, they must line up properly.

NOTE(1): Screenshot attached.",,39748,39748,,AMP QA (E)\Xbox 360,,6. Dev - Open
6379,C,Always (100%),10/22/08 X360,Field Creator,Video/Graphic,"Video/Graphic - Field Creator: With the blue and black color scheme selected, the black color appears gray","Summary:
During gameplay in Field Creator, if the user applies the blue and black color scheme to the bunkers, the black color appears gray in color.

Steps to Reproduce:
1) From Main Menu, select Field Creator.
2) Select any pre-made map.
3) When the level editor appears, press right on the Directional Pad, and then press down on the Directional Pad until the blue and black color scheme appears (the blue square should appear in front of the black one).
4) Press the B button to apply the color scheme.
5) Press the Y button to go into flyby mode, and observe that the areas of the bunker that are supposed to be black in color appear gray in color.

Expected Results:
With the blue and black color scheme selected, the black color must appear black.",,39748,39748,,AMP QA (E)\Xbox 360,,6. Dev - Open
6378,C,Always (100%),10/22/08 X360,Field Creator,Video/Graphic,"Video/Graphic - Field Creator: With the green and black color scheme selected, the black color appears gray","Summary:
During gameplay in Field Creator, if the user applies the green and black color scheme to the bunkers, the black color appears gray in color.

Steps to Reproduce:
1) From Main Menu, select Field Creator.
2) Select any pre-made map.
3) When the level editor appears, press right on the Directional Pad, and then press down on the Directional Pad until the green and black color scheme appears (the green square should appear in front of the black one).
4) Press the B button to apply the color scheme.
5) Press the Y button to go into flyby mode, and observe that the areas of the bunker that are supposed to be black in color appear gray in color.

Expected Results:
With the green and black color scheme selected, the black color must appear black.",,39748,39748,,AMP QA (E)\Xbox 360,,6. Dev - Open
